Date,Product Name,City,Quantity Sold,Product Price,Revenue,Day of Week,Month,Season
2018-03-12,Diphenhydramine,Erode,87,30.0,2610.0,0,3,Spring
2018-03-12,Sildenafil,Kanchipuram,76,75.0,5700.0,0,3,Spring
2018-03-12,Prednisolone,Tiruchirappalli,70,90.0,6300.0,0,3,Spring
2018-03-13,Methotrexate,Chennai,71,90.0,6390.0,1,3,Spring
2018-03-13,Topiramate,Salem,93,110.0,10230.0,1,3,Spring
2018-03-13,Sildenafil,Tirunelveli,61,75.0,4575.0,1,3,Spring
2018-03-13,Diphenhydramine,Vellore,83,30.0,2490.0,1,3,Spring
2018-03-13,Diphenhydramine,Tirunelveli,54,30.0,1620.0,1,3,Spring
2018-03-14,Glibenclamide,Tiruchirappalli,60,45.0,2700.0,2,3,Spring
2018-03-14,Acetylsalicylic Acid,Salem,75,25.0,1875.0,2,3,Spring
2018-03-14,Ranitidine,Kanchipuram,79,25.0,1975.0,2,3,Spring
2018-03-14,Losartan,Kanchipuram,69,55.0,3795.0,2,3,Spring
2018-03-14,Metformin,Erode,48,35.0,1680.0,2,3,Spring
2018-03-15,Furosemide,Tirunelveli,74,25.0,1850.0,3,3,Spring
2018-03-15,Probiotics,Tirunelveli,86,35.0,3010.0,3,3,Spring
2018-03-15,Lorazepam,Salem,69,70.0,4830.0,3,3,Spring
2018-03-15,Methadone,Tirunelveli,74,150.0,11100.0,3,3,Spring
2018-03-15,Levothyroxine,Erode,42,100.0,4200.0,3,3,Spring
2018-03-16,Losartan,Tiruchirappalli,91,55.0,5005.0,4,3,Spring
2018-03-16,Alprazolam,Thanjavur,97,70.0,6790.0,4,3,Spring
2018-03-16,Ranitidine,Tirunelveli,65,25.0,1625.0,4,3,Spring
2018-03-16,Warfarin,Madurai,68,85.0,5780.0,4,3,Spring
2018-03-16,Fluoxetine,Erode,52,220.0,11440.0,4,3,Spring
2018-03-17,Fluoxetine,Tiruchirappalli,76,220.0,16720.0,5,3,Spring
2018-03-17,Pregabalin,Erode,57,70.0,3990.0,5,3,Spring
2018-03-17,Pregabalin,Vellore,60,70.0,4200.0,5,3,Spring
2018-03-17,Pregabalin,Tiruchirappalli,97,70.0,6790.0,5,3,Spring
2018-03-17,Mirtazapine,Madurai,100,230.0,23000.0,5,3,Spring
2018-03-18,Levothyroxine,Chennai,57,100.0,5700.0,6,3,Spring
2018-03-18,Furosemide,Kanchipuram,62,25.0,1550.0,6,3,Spring
2018-03-18,Alprazolam,Vellore,85,70.0,5950.0,6,3,Spring
2018-03-18,Omeprazole,Erode,78,45.0,3510.0,6,3,Spring
2018-03-18,Topiramate,Madurai,67,110.0,7370.0,6,3,Spring
2018-03-19,Mirtazapine,Vellore,76,230.0,17480.0,0,3,Spring
2018-03-19,Clonazepam,Erode,94,50.0,4700.0,0,3,Spring
2018-03-19,Topiramate,Chennai,53,110.0,5830.0,0,3,Spring
2018-03-19,Losartan,Chennai,96,55.0,5280.0,0,3,Spring
2018-03-19,Vitamins,Erode,60,20.0,1200.0,0,3,Spring
2018-03-20,Methocarbamol,Thanjavur,41,45.0,1845.0,1,3,Spring
2018-03-20,Paracetamol,Madurai,73,20.0,1460.0,1,3,Spring
2018-03-20,Levothyroxine,Thanjavur,73,100.0,7300.0,1,3,Spring
2018-03-20,Ezetimibe,Coimbatore,79,80.0,6320.0,1,3,Spring
2018-03-20,Paroxetine,Tiruchirappalli,72,210.0,15120.0,1,3,Spring
2018-03-21,Levothyroxine,Thanjavur,68,100.0,6800.0,2,3,Spring
2018-03-21,Levothyroxine,Tiruchirappalli,70,100.0,7000.0,2,3,Spring
2018-03-21,Duloxetine,Erode,67,180.0,12060.0,2,3,Spring
2018-03-21,Quetiapine,Erode,65,130.0,8450.0,2,3,Spring
2018-03-21,Doxycycline,Vellore,78,80.0,6240.0,2,3,Spring
2018-03-22,Ibuprofen,Vellore,84,30.0,2520.0,3,3,Spring
2018-03-22,Clonazepam,Tiruchirappalli,91,50.0,4550.0,3,3,Spring
2018-03-22,Ranitidine,Tirunelveli,59,25.0,1475.0,3,3,Spring
2018-03-22,Furosemide,Tiruchirappalli,87,25.0,2175.0,3,3,Spring
2018-03-22,Fluoxetine,Tirunelveli,45,220.0,9900.0,3,3,Spring
2018-03-23,Olanzapine,Kanchipuram,96,140.0,13440.0,4,3,Spring
2018-03-23,Antihistamines,Tiruchirappalli,93,40.0,3720.0,4,3,Spring
2018-03-23,Methotrexate,Tirunelveli,63,90.0,5670.0,4,3,Spring
2018-03-23,Loratadine,Chennai,86,20.0,1720.0,4,3,Spring
2018-03-23,Simvastatin,Coimbatore,54,60.0,3240.0,4,3,Spring
2018-03-24,Diazepam,Tirunelveli,86,60.0,5160.0,5,3,Spring
2018-03-24,Vitamins,Erode,83,20.0,1660.0,5,3,Spring
2018-03-24,Aspirin,Tirunelveli,48,25.0,1200.0,5,3,Spring
2018-03-24,Buprenorphine,Madurai,66,160.0,10560.0,5,3,Spring
2018-03-24,Nifedipine,Tiruchirappalli,61,50.0,3050.0,5,3,Spring
2018-03-25,Methotrexate,Madurai,40,90.0,3600.0,6,3,Spring
2018-03-25,Metformin,Kanchipuram,62,35.0,2170.0,6,3,Spring
2018-03-25,Diazepam,Chennai,42,60.0,2520.0,6,3,Spring
2018-03-25,Azithromycin,Thanjavur,97,50.0,4850.0,6,3,Spring
2018-03-25,Quetiapine,Vellore,90,130.0,11700.0,6,3,Spring
2018-03-26,Clarithromycin,Tiruchirappalli,73,55.0,4015.0,0,3,Spring
2018-03-26,Topiramate,Tiruchirappalli,82,110.0,9020.0,0,3,Spring
2018-03-26,Doxycycline,Vellore,70,80.0,5600.0,0,3,Spring
2018-03-26,Mirtazapine,Chennai,90,230.0,20700.0,0,3,Spring
2018-03-26,Antacids,Vellore,94,15.0,1410.0,0,3,Spring
2018-03-27,Omeprazole,Coimbatore,68,45.0,3060.0,1,3,Spring
2018-03-27,Glibenclamide,Madurai,72,45.0,3240.0,1,3,Spring
2018-03-27,Simvastatin,Erode,88,60.0,5280.0,1,3,Spring
2018-03-27,Clarithromycin,Chennai,55,55.0,3025.0,1,3,Spring
2018-03-27,Warfarin,Thanjavur,42,85.0,3570.0,1,3,Spring
2018-03-28,Venlafaxine,Coimbatore,95,190.0,18050.0,2,3,Spring
2018-03-28,Diazepam,Erode,46,60.0,2760.0,2,3,Spring
2018-03-28,Tamsulosin,Erode,41,55.0,2255.0,2,3,Spring
2018-03-28,Clonazepam,Thanjavur,66,50.0,3300.0,2,3,Spring
2018-03-28,Cyclobenzaprine,Tirunelveli,92,40.0,3680.0,2,3,Spring
2018-03-29,Duloxetine,Chennai,67,180.0,12060.0,3,3,Spring
2018-03-29,Carisoprodol,Kanchipuram,84,55.0,4620.0,3,3,Spring
2018-03-29,Nifedipine,Tirunelveli,41,50.0,2050.0,3,3,Spring
2018-03-29,Probiotics,Coimbatore,44,35.0,1540.0,3,3,Spring
2018-03-29,Fluoxetine,Tiruchirappalli,58,220.0,12760.0,3,3,Spring
2018-03-30,Diphenhydramine,Salem,84,30.0,2520.0,4,3,Spring
2018-03-30,Methadone,Erode,79,150.0,11850.0,4,3,Spring
2018-03-30,Azithromycin,Vellore,81,50.0,4050.0,4,3,Spring
2018-03-30,Alprazolam,Madurai,95,70.0,6650.0,4,3,Spring
2018-03-30,Amoxicillin,Vellore,100,40.0,4000.0,4,3,Spring
2018-03-31,Azithromycin,Vellore,44,50.0,2200.0,5,3,Spring
2018-03-31,Lorazepam,Tiruchirappalli,68,70.0,4760.0,5,3,Spring
2018-03-31,Alprazolam,Tirunelveli,92,70.0,6440.0,5,3,Spring
2018-03-31,Venlafaxine,Tiruchirappalli,70,190.0,13300.0,5,3,Spring
2018-03-31,Metformin,Madurai,48,35.0,1680.0,5,3,Spring
2018-04-01,Doxycycline,Thanjavur,68,80.0,5440.0,6,4,Spring
2018-04-01,Olanzapine,Salem,78,140.0,10920.0,6,4,Spring
2018-04-01,Prednisolone,Chennai,57,90.0,5130.0,6,4,Spring
2018-04-01,Alprazolam,Erode,90,70.0,6300.0,6,4,Spring
2018-04-01,Fluoxetine,Erode,40,220.0,8800.0,6,4,Spring
2018-04-02,Ranitidine,Madurai,53,25.0,1325.0,0,4,Spring
2018-04-02,Bupropion,Madurai,73,240.0,17520.0,0,4,Spring
2018-04-02,Clarithromycin,Erode,57,55.0,3135.0,0,4,Spring
2018-04-02,Duloxetine,Vellore,72,180.0,12960.0,0,4,Spring
2018-04-02,Antihistamines,Thanjavur,99,40.0,3960.0,0,4,Spring
2018-04-03,Doxycycline,Erode,85,80.0,6800.0,1,4,Spring
2018-04-03,Olanzapine,Vellore,63,140.0,8820.0,1,4,Spring
2018-04-03,Ranitidine,Chennai,63,25.0,1575.0,1,4,Spring
2018-04-03,Levothyroxine,Tirunelveli,100,100.0,10000.0,1,4,Spring
2018-04-03,Diphenhydramine,Salem,99,30.0,2970.0,1,4,Spring
2018-04-04,Methocarbamol,Chennai,71,45.0,3195.0,2,4,Spring
2018-04-04,Paracetamol,Thanjavur,63,20.0,1260.0,2,4,Spring
2018-04-04,Aspirin,Vellore,46,25.0,1150.0,2,4,Spring
2018-04-04,Diphenhydramine,Madurai,42,30.0,1260.0,2,4,Spring
2018-04-04,Azithromycin,Thanjavur,72,50.0,3600.0,2,4,Spring
2018-04-05,Paracetamol,Thanjavur,41,20.0,820.0,3,4,Spring
2018-04-05,Clarithromycin,Thanjavur,67,55.0,3685.0,3,4,Spring
2018-04-05,Olanzapine,Salem,83,140.0,11620.0,3,4,Spring
2018-04-05,Sodium Valproate,Tiruchirappalli,63,95.0,5985.0,3,4,Spring
2018-04-05,Pregabalin,Salem,81,70.0,5670.0,3,4,Spring
2018-04-06,Nifedipine,Kanchipuram,96,50.0,4800.0,4,4,Spring
2018-04-06,Tamsulosin,Kanchipuram,94,55.0,5170.0,4,4,Spring
2018-04-06,Aspirin,Salem,100,25.0,2500.0,4,4,Spring
2018-04-06,Clarithromycin,Chennai,84,55.0,4620.0,4,4,Spring
2018-04-06,Ezetimibe,Kanchipuram,53,80.0,4240.0,4,4,Spring
2018-04-07,Ezetimibe,Madurai,57,80.0,4560.0,5,4,Spring
2018-04-07,Quetiapine,Chennai,58,130.0,7540.0,5,4,Spring
2018-04-07,Azithromycin,Coimbatore,58,50.0,2900.0,5,4,Spring
2018-04-07,Lorazepam,Chennai,83,70.0,5810.0,5,4,Spring
2018-04-07,Pregabalin,Coimbatore,58,70.0,4060.0,5,4,Spring
2018-04-08,Paroxetine,Kanchipuram,84,210.0,17640.0,6,4,Spring
2018-04-08,Gabapentin,Thanjavur,65,60.0,3900.0,6,4,Spring
2018-04-08,Warfarin,Kanchipuram,79,85.0,6715.0,6,4,Spring
2018-04-08,Buprenorphine,Salem,74,160.0,11840.0,6,4,Spring
2018-04-08,Loratadine,Erode,94,20.0,1880.0,6,4,Spring
2018-04-09,Cyclobenzaprine,Thanjavur,99,40.0,3960.0,0,4,Spring
2018-04-09,Paroxetine,Chennai,94,210.0,19740.0,0,4,Spring
2018-04-09,Methotrexate,Chennai,70,90.0,6300.0,0,4,Spring
2018-04-09,Glibenclamide,Vellore,100,45.0,4500.0,0,4,Spring
2018-04-09,Lorazepam,Salem,98,70.0,6860.0,0,4,Spring
2018-04-10,Metoprolol,Chennai,59,40.0,2360.0,1,4,Spring
2018-04-10,Buprenorphine,Tirunelveli,87,160.0,13920.0,1,4,Spring
2018-04-10,Sodium Valproate,Chennai,50,95.0,4750.0,1,4,Spring
2018-04-10,Antacids,Thanjavur,53,15.0,795.0,1,4,Spring
2018-04-10,Oxycodone,Chennai,80,75.0,6000.0,1,4,Spring
2018-04-11,Ezetimibe,Vellore,62,80.0,4960.0,2,4,Spring
2018-04-11,Alprazolam,Tiruchirappalli,56,70.0,3920.0,2,4,Spring
2018-04-11,Levothyroxine,Madurai,65,100.0,6500.0,2,4,Spring
2018-04-11,Lorazepam,Chennai,51,70.0,3570.0,2,4,Spring
2018-04-11,Antacids,Coimbatore,99,15.0,1485.0,2,4,Spring
2018-04-12,Cough Syrups,Salem,99,25.0,2475.0,3,4,Spring
2018-04-12,Propylthiouracil,Erode,52,85.0,4420.0,3,4,Spring
2018-04-12,Duloxetine,Tirunelveli,94,180.0,16920.0,3,4,Spring
2018-04-12,Pregabalin,Vellore,68,70.0,4760.0,3,4,Spring
2018-04-12,Duloxetine,Tiruchirappalli,80,180.0,14400.0,3,4,Spring
2018-04-13,Ranitidine,Kanchipuram,74,25.0,1850.0,4,4,Spring
2018-04-13,Pregabalin,Tirunelveli,91,70.0,6370.0,4,4,Spring
2018-04-13,Metformin,Erode,76,35.0,2660.0,4,4,Spring
2018-04-13,Probiotics,Erode,92,35.0,3220.0,4,4,Spring
2018-04-13,Duloxetine,Tirunelveli,52,180.0,9360.0,4,4,Spring
2018-04-14,Cyclobenzaprine,Kanchipuram,42,40.0,1680.0,5,4,Spring
2018-04-14,Levothyroxine,Salem,60,100.0,6000.0,5,4,Spring
2018-04-14,Gabapentin,Madurai,83,60.0,4980.0,5,4,Spring
2018-04-14,Doxycycline,Madurai,52,80.0,4160.0,5,4,Spring
2018-04-14,Nifedipine,Madurai,53,50.0,2650.0,5,4,Spring
2018-04-15,Topiramate,Madurai,90,110.0,9900.0,6,4,Spring
2018-04-15,Buprenorphine,Chennai,45,160.0,7200.0,6,4,Spring
2018-04-15,Losartan,Kanchipuram,47,55.0,2585.0,6,4,Spring
2018-04-15,Acetaminophen,Coimbatore,99,20.0,1980.0,6,4,Spring
2018-04-15,Venlafaxine,Kanchipuram,90,190.0,17100.0,6,4,Spring
2018-04-16,Sildenafil,Salem,69,75.0,5175.0,0,4,Spring
2018-04-16,Alprazolam,Salem,40,70.0,2800.0,0,4,Spring
2018-04-16,Amoxicillin,Madurai,92,40.0,3680.0,0,4,Spring
2018-04-16,Buprenorphine,Erode,93,160.0,14880.0,0,4,Spring
2018-04-16,Prednisolone,Tirunelveli,51,90.0,4590.0,0,4,Spring
2018-04-17,Duloxetine,Kanchipuram,65,180.0,11700.0,1,4,Spring
2018-04-17,Pregabalin,Thanjavur,51,70.0,3570.0,1,4,Spring
2018-04-17,Alprazolam,Salem,88,70.0,6160.0,1,4,Spring
2018-04-17,Prednisolone,Tirunelveli,82,90.0,7380.0,1,4,Spring
2018-04-17,Methadone,Coimbatore,84,150.0,12600.0,1,4,Spring
2018-04-18,Metoprolol,Kanchipuram,47,40.0,1880.0,2,4,Spring
2018-04-18,Carisoprodol,Vellore,53,55.0,2915.0,2,4,Spring
2018-04-18,Amoxicillin,Erode,81,40.0,3240.0,2,4,Spring
2018-04-18,Oxycodone,Thanjavur,76,75.0,5700.0,2,4,Spring
2018-04-18,Loratadine,Tiruchirappalli,52,20.0,1040.0,2,4,Spring
2018-04-19,Codeine,Erode,55,50.0,2750.0,3,4,Spring
2018-04-19,Simvastatin,Thanjavur,82,60.0,4920.0,3,4,Spring
2018-04-19,Ranitidine,Coimbatore,92,25.0,2300.0,3,4,Spring
2018-04-19,Duloxetine,Erode,90,180.0,16200.0,3,4,Spring
2018-04-19,Sildenafil,Kanchipuram,97,75.0,7275.0,3,4,Spring
2018-04-20,Ibuprofen,Coimbatore,70,30.0,2100.0,4,4,Spring
2018-04-20,Oxycodone,Vellore,62,75.0,4650.0,4,4,Spring
2018-04-20,Olanzapine,Chennai,83,140.0,11620.0,4,4,Spring
2018-04-20,Codeine,Thanjavur,41,50.0,2050.0,4,4,Spring
2018-04-20,Warfarin,Erode,89,85.0,7565.0,4,4,Spring
2018-04-21,Warfarin,Tiruchirappalli,73,85.0,6205.0,5,4,Spring
2018-04-21,Clarithromycin,Coimbatore,67,55.0,3685.0,5,4,Spring
2018-04-21,Bupropion,Vellore,44,240.0,10560.0,5,4,Spring
2018-04-21,Nifedipine,Salem,50,50.0,2500.0,5,4,Spring
2018-04-21,Warfarin,Thanjavur,60,85.0,5100.0,5,4,Spring
2018-04-22,Glibenclamide,Vellore,79,45.0,3555.0,6,4,Spring
2018-04-22,Hydrochlorothiazide,Chennai,68,30.0,2040.0,6,4,Spring
2018-04-22,Acetylsalicylic Acid,Tirunelveli,77,25.0,1925.0,6,4,Spring
2018-04-22,Glibenclamide,Tiruchirappalli,55,45.0,2475.0,6,4,Spring
2018-04-22,Warfarin,Madurai,86,85.0,7310.0,6,4,Spring
2018-04-23,Duloxetine,Coimbatore,86,180.0,15480.0,0,4,Spring
2018-04-23,Cetirizine,Thanjavur,95,15.0,1425.0,0,4,Spring
2018-04-23,Clonazepam,Chennai,88,50.0,4400.0,0,4,Spring
2018-04-23,Warfarin,Kanchipuram,58,85.0,4930.0,0,4,Spring
2018-04-23,Paracetamol,Coimbatore,49,20.0,980.0,0,4,Spring
2018-04-24,Tamsulosin,Erode,68,55.0,3740.0,1,4,Spring
2018-04-24,Methocarbamol,Tirunelveli,68,45.0,3060.0,1,4,Spring
2018-04-24,Metoprolol,Kanchipuram,47,40.0,1880.0,1,4,Spring
2018-04-24,Duloxetine,Chennai,71,180.0,12780.0,1,4,Spring
2018-04-24,Ranitidine,Thanjavur,82,25.0,2050.0,1,4,Spring
2018-04-25,Doxycycline,Vellore,83,80.0,6640.0,2,4,Spring
2018-04-25,Azithromycin,Tiruchirappalli,53,50.0,2650.0,2,4,Spring
2018-04-25,Azithromycin,Madurai,98,50.0,4900.0,2,4,Spring
2018-04-25,Sodium Valproate,Salem,61,95.0,5795.0,2,4,Spring
2018-04-25,Prednisolone,Salem,83,90.0,7470.0,2,4,Spring
2018-04-26,Methocarbamol,Coimbatore,65,45.0,2925.0,3,4,Spring
2018-04-26,Topiramate,Coimbatore,84,110.0,9240.0,3,4,Spring
2018-04-26,Omeprazole,Kanchipuram,45,45.0,2025.0,3,4,Spring
2018-04-26,Methocarbamol,Tiruchirappalli,74,45.0,3330.0,3,4,Spring
2018-04-26,Lorazepam,Salem,94,70.0,6580.0,3,4,Spring
2018-04-27,Clarithromycin,Madurai,73,55.0,4015.0,4,4,Spring
2018-04-27,Paracetamol,Vellore,74,20.0,1480.0,4,4,Spring
2018-04-27,Sildenafil,Salem,72,75.0,5400.0,4,4,Spring
2018-04-27,Diphenhydramine,Erode,79,30.0,2370.0,4,4,Spring
2018-04-27,Gabapentin,Coimbatore,55,60.0,3300.0,4,4,Spring
2018-04-28,Ranitidine,Thanjavur,84,25.0,2100.0,5,4,Spring
2018-04-28,Ranitidine,Tiruchirappalli,44,25.0,1100.0,5,4,Spring
2018-04-28,Simvastatin,Chennai,72,60.0,4320.0,5,4,Spring
2018-04-28,Metformin,Tiruchirappalli,78,35.0,2730.0,5,4,Spring
2018-04-28,Nifedipine,Tiruchirappalli,84,50.0,4200.0,5,4,Spring
2018-04-29,Glibenclamide,Coimbatore,83,45.0,3735.0,6,4,Spring
2018-04-29,Amoxicillin,Madurai,75,40.0,3000.0,6,4,Spring
2018-04-29,Paroxetine,Vellore,54,210.0,11340.0,6,4,Spring
2018-04-29,Hydrochlorothiazide,Thanjavur,88,30.0,2640.0,6,4,Spring
2018-04-29,Doxycycline,Coimbatore,56,80.0,4480.0,6,4,Spring
2018-04-30,Olanzapine,Madurai,53,140.0,7420.0,0,4,Spring
2018-04-30,Cough Syrups,Chennai,92,25.0,2300.0,0,4,Spring
2018-04-30,Aspirin,Tirunelveli,92,25.0,2300.0,0,4,Spring
2018-04-30,Propylthiouracil,Madurai,69,85.0,5865.0,0,4,Spring
2018-04-30,Bupropion,Thanjavur,57,240.0,13680.0,0,4,Spring
2018-05-01,Cetirizine,Tirunelveli,57,15.0,855.0,1,5,Spring
2018-05-01,Azithromycin,Madurai,67,50.0,3350.0,1,5,Spring
2018-05-01,Olanzapine,Tiruchirappalli,91,140.0,12740.0,1,5,Spring
2018-05-01,Glibenclamide,Vellore,74,45.0,3330.0,1,5,Spring
2018-05-01,Fluoxetine,Kanchipuram,94,220.0,20680.0,1,5,Spring
2018-05-02,Acetylsalicylic Acid,Salem,87,25.0,2175.0,2,5,Spring
2018-05-02,Acetaminophen,Madurai,97,20.0,1940.0,2,5,Spring
2018-05-02,Topiramate,Erode,94,110.0,10340.0,2,5,Spring
2018-05-02,Pregabalin,Vellore,100,70.0,7000.0,2,5,Spring
2018-05-02,Antihistamines,Tiruchirappalli,62,40.0,2480.0,2,5,Spring
2018-05-03,Sertraline,Coimbatore,92,200.0,18400.0,3,5,Spring
2018-05-03,Paroxetine,Madurai,57,210.0,11970.0,3,5,Spring
2018-05-03,Acetylsalicylic Acid,Salem,80,25.0,2000.0,3,5,Spring
2018-05-03,Olanzapine,Chennai,83,140.0,11620.0,3,5,Spring
2018-05-03,Oxycodone,Coimbatore,86,75.0,6450.0,3,5,Spring
2018-05-04,Levothyroxine,Tirunelveli,54,100.0,5400.0,4,5,Spring
2018-05-04,Carisoprodol,Vellore,92,55.0,5060.0,4,5,Spring
2018-05-04,Metoprolol,Tirunelveli,91,40.0,3640.0,4,5,Spring
2018-05-04,Duloxetine,Tiruchirappalli,69,180.0,12420.0,4,5,Spring
2018-05-04,Losartan,Kanchipuram,48,55.0,2640.0,4,5,Spring
2018-05-05,Pregabalin,Chennai,59,70.0,4130.0,5,5,Spring
2018-05-05,Codeine,Salem,65,50.0,3250.0,5,5,Spring
2018-05-05,Cough Syrups,Vellore,40,25.0,1000.0,5,5,Spring
2018-05-05,Probiotics,Thanjavur,97,35.0,3395.0,5,5,Spring
2018-05-05,Gabapentin,Chennai,67,60.0,4020.0,5,5,Spring
2018-05-06,Lorazepam,Vellore,92,70.0,6440.0,6,5,Spring
2018-05-06,Simvastatin,Tirunelveli,99,60.0,5940.0,6,5,Spring
2018-05-06,Metoprolol,Salem,80,40.0,3200.0,6,5,Spring
2018-05-06,Mirtazapine,Tiruchirappalli,97,230.0,22310.0,6,5,Spring
2018-05-06,Topiramate,Erode,86,110.0,9460.0,6,5,Spring
2018-05-07,Amoxicillin,Kanchipuram,63,40.0,2520.0,0,5,Spring
2018-05-07,Vitamins,Tiruchirappalli,88,20.0,1760.0,0,5,Spring
2018-05-07,Metoprolol,Chennai,42,40.0,1680.0,0,5,Spring
2018-05-07,Antacids,Kanchipuram,68,15.0,1020.0,0,5,Spring
2018-05-07,Acetylsalicylic Acid,Madurai,60,25.0,1500.0,0,5,Spring
2018-05-08,Codeine,Chennai,78,50.0,3900.0,1,5,Spring
2018-05-08,Oxycodone,Vellore,43,75.0,3225.0,1,5,Spring
2018-05-08,Duloxetine,Vellore,60,180.0,10800.0,1,5,Spring
2018-05-08,Loratadine,Coimbatore,97,20.0,1940.0,1,5,Spring
2018-05-08,Azithromycin,Madurai,52,50.0,2600.0,1,5,Spring
2018-05-09,Clonazepam,Chennai,94,50.0,4700.0,2,5,Spring
2018-05-09,Bupropion,Salem,64,240.0,15360.0,2,5,Spring
2018-05-09,Glibenclamide,Tirunelveli,73,45.0,3285.0,2,5,Spring
2018-05-09,Prednisolone,Thanjavur,85,90.0,7650.0,2,5,Spring
2018-05-09,Cyclobenzaprine,Tirunelveli,76,40.0,3040.0,2,5,Spring
2018-05-10,Lorazepam,Kanchipuram,89,70.0,6230.0,3,5,Spring
2018-05-10,Methocarbamol,Tiruchirappalli,67,45.0,3015.0,3,5,Spring
2018-05-10,Buprenorphine,Tirunelveli,88,160.0,14080.0,3,5,Spring
2018-05-10,Sodium Valproate,Tirunelveli,47,95.0,4465.0,3,5,Spring
2018-05-10,Antihistamines,Kanchipuram,97,40.0,3880.0,3,5,Spring
2018-05-11,Warfarin,Madurai,96,85.0,8160.0,4,5,Spring
2018-05-11,Antacids,Kanchipuram,88,15.0,1320.0,4,5,Spring
2018-05-11,Sildenafil,Tirunelveli,69,75.0,5175.0,4,5,Spring
2018-05-11,Vitamins,Vellore,68,20.0,1360.0,4,5,Spring
2018-05-11,Quetiapine,Tiruchirappalli,53,130.0,6890.0,4,5,Spring
2018-05-12,Mirtazapine,Kanchipuram,96,230.0,22080.0,5,5,Spring
2018-05-12,Diphenhydramine,Tirunelveli,82,30.0,2460.0,5,5,Spring
2018-05-12,Loratadine,Chennai,94,20.0,1880.0,5,5,Spring
2018-05-12,Glibenclamide,Coimbatore,40,45.0,1800.0,5,5,Spring
2018-05-12,Quetiapine,Coimbatore,65,130.0,8450.0,5,5,Spring
2018-05-13,Oxycodone,Tirunelveli,95,75.0,7125.0,6,5,Spring
2018-05-13,Pregabalin,Kanchipuram,41,70.0,2870.0,6,5,Spring
2018-05-13,Hydrochlorothiazide,Tiruchirappalli,43,30.0,1290.0,6,5,Spring
2018-05-13,Amoxicillin,Tiruchirappalli,40,40.0,1600.0,6,5,Spring
2018-05-13,Clarithromycin,Tiruchirappalli,86,55.0,4730.0,6,5,Spring
2018-05-14,Amoxicillin,Thanjavur,56,40.0,2240.0,0,5,Spring
2018-05-14,Risperidone,Erode,78,120.0,9360.0,0,5,Spring
2018-05-14,Topiramate,Vellore,90,110.0,9900.0,0,5,Spring
2018-05-14,Simvastatin,Kanchipuram,86,60.0,5160.0,0,5,Spring
2018-05-14,Vitamins,Erode,100,20.0,2000.0,0,5,Spring
2018-05-15,Antihistamines,Coimbatore,66,40.0,2640.0,1,5,Spring
2018-05-15,Sildenafil,Thanjavur,65,75.0,4875.0,1,5,Spring
2018-05-15,Acetylsalicylic Acid,Tirunelveli,53,25.0,1325.0,1,5,Spring
2018-05-15,Tamsulosin,Erode,52,55.0,2860.0,1,5,Spring
2018-05-15,Mirtazapine,Thanjavur,69,230.0,15870.0,1,5,Spring
2018-05-16,Hydrochlorothiazide,Vellore,61,30.0,1830.0,2,5,Spring
2018-05-16,Clopidogrel,Vellore,99,70.0,6930.0,2,5,Spring
2018-05-16,Bupropion,Madurai,67,240.0,16080.0,2,5,Spring
2018-05-16,Amoxicillin,Erode,44,40.0,1760.0,2,5,Spring
2018-05-16,Risperidone,Erode,40,120.0,4800.0,2,5,Spring
2018-05-17,Probiotics,Kanchipuram,93,35.0,3255.0,3,5,Spring
2018-05-17,Prednisolone,Salem,93,90.0,8370.0,3,5,Spring
2018-05-17,Diazepam,Madurai,43,60.0,2580.0,3,5,Spring
2018-05-17,Buprenorphine,Tirunelveli,44,160.0,7040.0,3,5,Spring
2018-05-17,Acetylsalicylic Acid,Thanjavur,77,25.0,1925.0,3,5,Spring
2018-05-18,Metformin,Madurai,49,35.0,1715.0,4,5,Spring
2018-05-18,Carisoprodol,Thanjavur,98,55.0,5390.0,4,5,Spring
2018-05-18,Carisoprodol,Erode,48,55.0,2640.0,4,5,Spring
2018-05-18,Doxycycline,Vellore,87,80.0,6960.0,4,5,Spring
2018-05-18,Glibenclamide,Tiruchirappalli,42,45.0,1890.0,4,5,Spring
2018-05-19,Ranitidine,Madurai,66,25.0,1650.0,5,5,Spring
2018-05-19,Paroxetine,Madurai,84,210.0,17640.0,5,5,Spring
2018-05-19,Carisoprodol,Vellore,72,55.0,3960.0,5,5,Spring
2018-05-19,Prednisolone,Chennai,62,90.0,5580.0,5,5,Spring
2018-05-19,Risperidone,Kanchipuram,40,120.0,4800.0,5,5,Spring
2018-05-20,Olanzapine,Thanjavur,100,140.0,14000.0,6,5,Spring
2018-05-20,Omeprazole,Salem,64,45.0,2880.0,6,5,Spring
2018-05-20,Antihistamines,Thanjavur,68,40.0,2720.0,6,5,Spring
2018-05-20,Losartan,Tirunelveli,44,55.0,2420.0,6,5,Spring
2018-05-20,Buprenorphine,Kanchipuram,52,160.0,8320.0,6,5,Spring
2018-05-21,Sildenafil,Coimbatore,66,75.0,4950.0,0,5,Spring
2018-05-21,Ibuprofen,Madurai,68,30.0,2040.0,0,5,Spring
2018-05-21,Lorazepam,Tirunelveli,77,70.0,5390.0,0,5,Spring
2018-05-21,Sildenafil,Tiruchirappalli,96,75.0,7200.0,0,5,Spring
